INSURANCE,State,Region,AGECAT2,Age,Race,Gender,DEMENTIACAT,Count
MA,IL,Midwest,0-64,<65,Hispanic,Male,Highly Likely,174
MA,IL,Midwest,0-64,<65,Hispanic,Female,Highly Likely,149
MA,IL,Midwest,0-64,<65,Asian,Male,Highly Likely,531
MA,IL,Midwest,0-64,<65,Asian,Female,Highly Likely,580
MA,IL,Midwest,0-64,<65,Other,Male,Highly Likely,4707
MA,IL,Midwest,0-64,<65,Other,Female,Highly Likely,4695
MA,IL,Midwest,0-64,<65,AI/AN,Male,Highly Likely,41
MA,IL,Midwest,0-64,<65,AI/AN,Female,Highly Likely,47
MA,IL,Midwest,65+,65-69,White,Male,Highly Likely,39264
MA,IL,Midwest,65+,65-69,White,Female,Highly Likely,51318
MA,IL,Midwest,65+,65-69,Black,Male,Highly Likely,11198
MA,IL,Midwest,65+,65-69,Black,Female,Highly Likely,16470
MA,IL,Midwest,65+,65-69,Hispanic,Male,Highly Likely,457
MA,IL,Midwest,65+,65-69,Hispanic,Female,Highly Likely,502
MA,IL,Midwest,65+,65-69,Asian,Male,Highly Likely,2504
MA,IL,Midwest,65+,65-69,Asian,Female,Highly Likely,3497
MA,IL,Midwest,65+,65-69,Other,Male,Highly Likely,7311
MA,IL,Midwest,65+,65-69,Other,Female,Highly Likely,8582
MA,IL,Midwest,65+,65-69,AI/AN,Male,Highly Likely,20
MA,IL,Midwest,65+,65-69,AI/AN,Female,Highly Likely,32
MA,IL,Midwest,65+,70-74,White,Male,Highly Likely,48126
MA,IL,Midwest,65+,70-74,White,Female,Highly Likely,62294
MA,IL,Midwest,65+,70-74,Black,Male,Highly Likely,11271
MA,IL,Midwest,65+,70-74,Black,Female,Highly Likely,18154
MA,IL,Midwest,65+,70-74,Hispanic,Male,Highly Likely,783
MA,IL,Midwest,65+,70-74,Hispanic,Female,Highly Likely,760
MA,IL,Midwest,65+,70-74,Asian,Male,Highly Likely,3493
MA,IL,Midwest,65+,70-74,Asian,Female,Highly Likely,3890
MA,IL,Midwest,65+,70-74,Other,Male,Highly Likely,8142
MA,IL,Midwest,65+,70-74,Other,Female,Highly Likely,9141
MA,IL,Midwest,65+,70-74,AI/AN,Male,Highly Likely,15
MA,IL,Midwest,65+,70-74,AI/AN,Female,Highly Likely,32
MA,IL,Midwest,65+,75-79,White,Male,Highly Likely,36938
MA,IL,Midwest,65+,75-79,White,Female,Highly Likely,46303
MA,IL,Midwest,65+,75-79,Black,Male,Highly Likely,7565
MA,IL,Midwest,65+,75-79,Black,Female,Highly Likely,12236
MA,IL,Midwest,65+,75-79,Hispanic,Male,Highly Likely,774
MA,IL,Midwest,65+,75-79,Hispanic,Female,Highly Likely,644
MA,IL,Midwest,65+,75-79,Asian,Male,Highly Likely,2196
MA,IL,Midwest,65+,75-79,Asian,Female,Highly Likely,2116
MA,IL,Midwest,65+,75-79,Other,Male,Highly Likely,5027
MA,IL,Midwest,65+,75-79,Other,Female,Highly Likely,5690
MA,IL,Midwest,65+,75-79,AI/AN,Male,Highly Likely,
MA,IL,Midwest,65+,75-79,AI/AN,Female,Highly Likely,
MA,IL,Midwest,65+,80-84,White,Male,Highly Likely,24622
MA,IL,Midwest,65+,80-84,White,Female,Highly Likely,32701
MA,IL,Midwest,65+,80-84,Black,Male,Highly Likely,4789
MA,IL,Midwest,65+,80-84,Black,Female,Highly Likely,8414
MA,IL,Midwest,65+,80-84,Hispanic,Male,Highly Likely,470
MA,IL,Midwest,65+,80-84,Hispanic,Female,Highly Likely,402
MA,IL,Midwest,65+,80-84,Asian,Male,Highly Likely,1195
MA,IL,Midwest,65+,80-84,Asian,Female,Highly Likely,1184
MA,IL,Midwest,65+,80-84,Other,Male,Highly Likely,2954
MA,IL,Midwest,65+,80-84,Other,Female,Highly Likely,3380
MA,IL,Midwest,65+,80-84,AI/AN,Male,Highly Likely,
MA,IL,Midwest,65+,80-84,AI/AN,Female,Highly Likely,
MA,IL,Midwest,65+,85+,White,Male,Highly Likely,22762
MA,IL,Midwest,65+,85+,White,Female,Highly Likely,38745
MA,IL,Midwest,65+,85+,Black,Male,Highly Likely,3678
MA,IL,Midwest,65+,85+,Black,Female,Highly Likely,8282
MA,IL,Midwest,65+,85+,Hispanic,Male,Highly Likely,195
MA,IL,Midwest,65+,85+,Hispanic,Female,Highly Likely,246
MA,IL,Midwest,65+,85+,Asian,Male,Highly Likely,681
MA,IL,Midwest,65+,85+,Asian,Female,Highly Likely,793
MA,IL,Midwest,65+,85+,Other,Male,Highly Likely,2165
MA,IL,Midwest,65+,85+,Other,Female,Highly Likely,2734
MA,IL,Midwest,65+,85+,AI/AN,Male,Highly Likely,
MA,IL,Midwest,65+,85+,AI/AN,Female,Highly Likely,
MA,IN,Midwest,0-64,<65,White,Male,Highly Likely,24949
MA,IN,Midwest,0-64,<65,White,Female,Highly Likely,29175
MA,IN,Midwest,0-64,<65,Black,Male,Highly Likely,4481
MA,IN,Midwest,0-64,<65,Black,Female,Highly Likely,6210
MA,IN,Midwest,0-64,<65,Hispanic,Male,Highly Likely,96
MA,IN,Midwest,0-64,<65,Hispanic,Female,Highly Likely,77
MA,IN,Midwest,0-64,<65,Asian,Male,Highly Likely,113
MA,IN,Midwest,0-64,<65,Asian,Female,Highly Likely,119
MA,IN,Midwest,0-64,<65,Other,Male,Highly Likely,799
MA,IN,Midwest,0-64,<65,Other,Female,Highly Likely,1016
MA,IN,Midwest,0-64,<65,AI/AN,Male,Highly Likely,36
MA,IN,Midwest,0-64,<65,AI/AN,Female,Highly Likely,45
MA,IN,Midwest,65+,65-69,White,Male,Highly Likely,36268
MA,IN,Midwest,65+,65-69,White,Female,Highly Likely,42997
MA,IN,Midwest,65+,65-69,Black,Male,Highly Likely,4323
MA,IN,Midwest,65+,65-69,Black,Female,Highly Likely,6497
MA,IN,Midwest,65+,65-69,Hispanic,Male,Highly Likely,117
MA,IN,Midwest,65+,65-69,Hispanic,Female,Highly Likely,143
MA,IN,Midwest,65+,65-69,Asian,Male,Highly Likely,276
MA,IN,Midwest,65+,65-69,Asian,Female,Highly Likely,418
MA,IN,Midwest,65+,65-69,Other,Male,Highly Likely,1233
MA,IN,Midwest,65+,65-69,Other,Female,Highly Likely,1398
MA,IN,Midwest,65+,65-69,AI/AN,Male,Highly Likely,
MA,IN,Midwest,65+,65-69,AI/AN,Female,Highly Likely,
MA,IN,Midwest,65+,70-74,White,Male,Highly Likely,39877
MA,IN,Midwest,65+,70-74,White,Female,Highly Likely,51099
MA,IN,Midwest,65+,70-74,Black,Male,Highly Likely,3865
MA,IN,Midwest,65+,70-74,Black,Female,Highly Likely,5873
MA,IN,Midwest,65+,70-74,Hispanic,Male,Highly Likely,232
MA,IN,Midwest,65+,70-74,Hispanic,Female,Highly Likely,209
MA,IN,Midwest,65+,70-74,Asian,Male,Highly Likely,374
MA,IN,Midwest,65+,70-74,Asian,Female,Highly Likely,505
MA,IN,Midwest,65+,70-74,Other,Male,Highly Likely,1190
MA,IN,Midwest,65+,70-74,Other,Female,Highly Likely,1350
MA,IN,Midwest,65+,70-74,AI/AN,Male,Highly Likely,14
MA,IN,Midwest,65+,70-74,AI/AN,Female,Highly Likely,24
MA,IN,Midwest,65+,75-79,White,Male,Highly Likely,32209
MA,IN,Midwest,65+,75-79,White,Female,Highly Likely,39276
MA,IN,Midwest,65+,75-79,Black,Male,Highly Likely,2476
MA,IN,Midwest,65+,75-79,Black,Female,Highly Likely,3791
MA,IN,Midwest,65+,75-79,Hispanic,Male,Highly Likely,248
MA,IN,Midwest,65+,75-79,Hispanic,Female,Highly Likely,176
MA,IN,Midwest,65+,75-79,Asian,Male,Highly Likely,287
MA,IN,Midwest,65+,75-79,Asian,Female,Highly Likely,283
MA,IN,Midwest,65+,75-79,Other,Male,Highly Likely,753
MA,IN,Midwest,65+,75-79,Other,Female,Highly Likely,838
MA,IN,Midwest,65+,75-79,AI/AN,Male,Highly Likely,
MA,IN,Midwest,65+,75-79,AI/AN,Female,Highly Likely,
MA,IN,Midwest,65+,80-84,White,Male,Highly Likely,20473
MA,IN,Midwest,65+,80-84,White,Female,Highly Likely,26469
MA,IN,Midwest,65+,80-84,Black,Male,Highly Likely,1480
MA,IN,Midwest,65+,80-84,Black,Female,Highly Likely,2330
MA,IN,Midwest,65+,80-84,Hispanic,Male,Highly Likely,126
MA,IN,Midwest,65+,80-84,Hispanic,Female,Highly Likely,93
MA,IN,Midwest,65+,80-84,Asian,Male,Highly Likely,150
MA,IN,Midwest,65+,80-84,Asian,Female,Highly Likely,141
MA,IN,Midwest,65+,80-84,Other,Male,Highly Likely,410
MA,IN,Midwest,65+,80-84,Other,Female,Highly Likely,534
MA,IN,Midwest,65+,80-84,AI/AN,Male,Highly Likely,
MA,IN,Midwest,65+,80-84,AI/AN,Female,Highly Likely,
MA,IN,Midwest,65+,85+,White,Male,Highly Likely,16032
MA,IN,Midwest,65+,85+,White,Female,Highly Likely,26198
MA,IN,Midwest,65+,85+,Black,Male,Highly Likely,1084
MA,IN,Midwest,65+,85+,Black,Female,Highly Likely,2349
MA,IN,Midwest,65+,85+,Hispanic,Male,Highly Likely,47
MA,IN,Midwest,65+,85+,Hispanic,Female,Highly Likely,65
MA,IN,Midwest,65+,85+,Asian,Male,Highly Likely,86
MA,IN,Midwest,65+,85+,Asian,Female,Highly Likely,116
MA,IN,Midwest,65+,85+,Other,Male,Highly Likely,408
MA,IN,Midwest,65+,85+,Other,Female,Highly Likely,538
MA,IN,Midwest,65+,85+,AI/AN,Male,Highly Likely,
MA,IN,Midwest,65+,85+,AI/AN,Female,Highly Likely,
MA,IA,Midwest,0-64,<65,White,Male,Highly Likely,9477
MA,IA,Midwest,0-64,<65,White,Female,Highly Likely,10650
MA,IA,Midwest,0-64,<65,Black,Male,Highly Likely,808
MA,IA,Midwest,0-64,<65,Black,Female,Highly Likely,947
MA,IA,Midwest,0-64,<65,Hispanic,Male,Highly Likely,48
MA,IA,Midwest,0-64,<65,Hispanic,Female,Highly Likely,31
MA,IA,Midwest,0-64,<65,Asian,Male,Highly Likely,71
MA,IA,Midwest,0-64,<65,Asian,Female,Highly Likely,88
MA,IA,Midwest,0-64,<65,Other,Male,Highly Likely,275
MA,IA,Midwest,0-64,<65,Other,Female,Highly Likely,430
MA,IA,Midwest,0-64,<65,AI/AN,Male,Highly Likely,32
MA,IA,Midwest,0-64,<65,AI/AN,Female,Highly Likely,44
MA,IA,Midwest,65+,65-69,White,Male,Highly Likely,13626
MA,IA,Midwest,65+,65-69,White,Female,Highly Likely,15402
MA,IA,Midwest,65+,65-69,Black,Male,Highly Likely,558
MA,IA,Midwest,65+,65-69,Black,Female,Highly Likely,642
MA,IA,Midwest,65+,65-69,Hispanic,Male,Highly Likely,44
MA,IA,Midwest,65+,65-69,Hispanic,Female,Highly Likely,51
MA,IA,Midwest,65+,65-69,Asian,Male,Highly Likely,152
MA,IA,Midwest,65+,65-69,Asian,Female,Highly Likely,231
MA,IA,Midwest,65+,65-69,Other,Male,Highly Likely,297
MA,IA,Midwest,65+,65-69,Other,Female,Highly Likely,407
MA,IA,Midwest,65+,65-69,AI/AN,Male,Highly Likely,12
MA,IA,Midwest,65+,65-69,AI/AN,Female,Highly Likely,32
MA,IA,Midwest,65+,70-74,White,Male,Highly Likely,14275
MA,IA,Midwest,65+,70-74,White,Female,Highly Likely,17603
MA,IA,Midwest,65+,70-74,Black,Male,Highly Likely,437
MA,IA,Midwest,65+,70-74,Black,Female,Highly Likely,561
MA,IA,Midwest,65+,70-74,Hispanic,Male,Highly Likely,61
MA,IA,Midwest,65+,70-74,Hispanic,Female,Highly Likely,70
MA,IA,Midwest,65+,70-74,Asian,Male,Highly Likely,166
MA,IA,Midwest,65+,70-74,Asian,Female,Highly Likely,242
MA,IA,Midwest,65+,70-74,Other,Male,Highly Likely,322
MA,IA,Midwest,65+,70-74,Other,Female,Highly Likely,397
MA,IA,Midwest,65+,70-74,AI/AN,Male,Highly Likely,22
MA,IA,Midwest,65+,70-74,AI/AN,Female,Highly Likely,25
MA,IA,Midwest,65+,75-79,White,Male,Highly Likely,11713
MA,IA,Midwest,65+,75-79,White,Female,Highly Likely,14274
MA,IA,Midwest,65+,75-79,Black,Male,Highly Likely,242
MA,IA,Midwest,65+,75-79,Black,Female,Highly Likely,345
MA,IA,Midwest,65+,75-79,Hispanic,Male,Highly Likely,96
MA,IA,Midwest,65+,75-79,Hispanic,Female,Highly Likely,57
MA,IA,Midwest,65+,75-79,Asian,Male,Highly Likely,140
MA,IA,Midwest,65+,75-79,Asian,Female,Highly Likely,176
MA,IA,Midwest,65+,75-79,Other,Male,Highly Likely,176
MA,IA,Midwest,65+,75-79,Other,Female,Highly Likely,260
MA,IA,Midwest,65+,75-79,AI/AN,Male,Highly Likely,
MA,IA,Midwest,65+,75-79,AI/AN,Female,Highly Likely,
MA,IA,Midwest,65+,80-84,White,Male,Highly Likely,8641
MA,IA,Midwest,65+,80-84,White,Female,Highly Likely,10644
MA,IA,Midwest,65+,80-84,Black,Male,Highly Likely,165
MA,IA,Midwest,65+,80-84,Black,Female,Highly Likely,263
MA,IA,Midwest,65+,80-84,Hispanic,Male,Highly Likely,34
MA,IA,Midwest,65+,80-84,Hispanic,Female,Highly Likely,27
MA,IA,Midwest,65+,80-84,Asian,Male,Highly Likely,85
MA,IA,Midwest,65+,80-84,Asian,Female,Highly Likely,110
MA,IA,Midwest,65+,80-84,Other,Male,Highly Likely,118
MA,IA,Midwest,65+,80-84,Other,Female,Highly Likely,132
MA,IA,Midwest,65+,80-84,AI/AN,Male,Highly Likely,
MA,IA,Midwest,65+,80-84,AI/AN,Female,Highly Likely,
MA,IA,Midwest,65+,85+,White,Male,Highly Likely,7546
MA,IA,Midwest,65+,85+,White,Female,Highly Likely,11472
MA,IA,Midwest,65+,85+,Black,Male,Highly Likely,103
MA,IA,Midwest,65+,85+,Black,Female,Highly Likely,208
MA,IA,Midwest,65+,85+,Hispanic,Male,Highly Likely,13
MA,IA,Midwest,65+,85+,Hispanic,Female,Highly Likely,27
MA,IA,Midwest,65+,85+,Asian,Male,Highly Likely,63
MA,IA,Midwest,65+,85+,Asian,Female,Highly Likely,78
MA,IA,Midwest,65+,85+,Other,Male,Highly Likely,81
MA,IA,Midwest,65+,85+,Other,Female,Highly Likely,111
MA,IA,Midwest,65+,85+,AI/AN,Male,Highly Likely,
MA,IA,Midwest,65+,85+,AI/AN,Female,Highly Likely,
MA,KS,Midwest,0-64,<65,White,Male,Highly Likely,5741
MA,KS,Midwest,0-64,<65,White,Female,Highly Likely,6799
MA,KS,Midwest,0-64,<65,Black,Male,Highly Likely,1344
MA,KS,Midwest,0-64,<65,Black,Female,Highly Likely,1681
MA,KS,Midwest,0-64,<65,Hispanic,Male,Highly Likely,28
MA,KS,Midwest,0-64,<65,Hispanic,Female,Highly Likely,24
MA,KS,Midwest,0-64,<65,Asian,Male,Highly Likely,58
MA,KS,Midwest,0-64,<65,Asian,Female,Highly Likely,74
MA,KS,Midwest,0-64,<65,Other,Male,Highly Likely,420
MA,KS,Midwest,0-64,<65,Other,Female,Highly Likely,556
MA,KS,Midwest,0-64,<65,AI/AN,Male,Highly Likely,86
MA,KS,Midwest,0-64,<65,AI/AN,Female,Highly Likely,118
MA,KS,Midwest,65+,65-69,White,Male,Highly Likely,8380
MA,KS,Midwest,65+,65-69,White,Female,Highly Likely,9801
MA,KS,Midwest,65+,65-69,Black,Male,Highly Likely,1036
MA,KS,Midwest,65+,65-69,Black,Female,Highly Likely,1273
MA,KS,Midwest,65+,65-69,Hispanic,Male,Highly Likely,37
MA,KS,Midwest,65+,65-69,Hispanic,Female,Highly Likely,55
MA,KS,Midwest,65+,65-69,Asian,Male,Highly Likely,187
MA,KS,Midwest,65+,65-69,Asian,Female,Highly Likely,286
MA,KS,Midwest,65+,65-69,Other,Male,Highly Likely,556
MA,KS,Midwest,65+,65-69,Other,Female,Highly Likely,624
MA,KS,Midwest,65+,65-69,AI/AN,Male,Highly Likely,39
MA,KS,Midwest,65+,65-69,AI/AN,Female,Highly Likely,61
MA,KS,Midwest,65+,70-74,White,Male,Highly Likely,10014
MA,KS,Midwest,65+,70-74,White,Female,Highly Likely,12166
MA,KS,Midwest,65+,70-74,Black,Male,Highly Likely,943
MA,KS,Midwest,65+,70-74,Black,Female,Highly Likely,1374
MA,KS,Midwest,65+,70-74,Hispanic,Male,Highly Likely,80
MA,KS,Midwest,65+,70-74,Hispanic,Female,Highly Likely,65
MA,KS,Midwest,65+,70-74,Asian,Male,Highly Likely,277
MA,KS,Midwest,65+,70-74,Asian,Female,Highly Likely,326
MA,KS,Midwest,65+,70-74,Other,Male,Highly Likely,580
MA,KS,Midwest,65+,70-74,Other,Female,Highly Likely,660
MA,KS,Midwest,65+,70-74,AI/AN,Male,Highly Likely,38
MA,KS,Midwest,65+,70-74,AI/AN,Female,Highly Likely,58
MA,KS,Midwest,65+,75-79,White,Male,Highly Likely,8124
MA,KS,Midwest,65+,75-79,White,Female,Highly Likely,9824
MA,KS,Midwest,65+,75-79,Black,Male,Highly Likely,624
MA,KS,Midwest,65+,75-79,Black,Female,Highly Likely,929
MA,KS,Midwest,65+,75-79,Hispanic,Male,Highly Likely,67
MA,KS,Midwest,65+,75-79,Hispanic,Female,Highly Likely,65
MA,KS,Midwest,65+,75-79,Asian,Male,Highly Likely,164
MA,KS,Midwest,65+,75-79,Asian,Female,Highly Likely,204
MA,KS,Midwest,65+,75-79,Other,Male,Highly Likely,391
MA,KS,Midwest,65+,75-79,Other,Female,Highly Likely,434
MA,KS,Midwest,65+,75-79,AI/AN,Male,Highly Likely,26
MA,KS,Midwest,65+,75-79,AI/AN,Female,Highly Likely,56
MA,KS,Midwest,65+,80-84,White,Male,Highly Likely,4996
MA,KS,Midwest,65+,80-84,White,Female,Highly Likely,6473
MA,KS,Midwest,65+,80-84,Black,Male,Highly Likely,370
MA,KS,Midwest,65+,80-84,Black,Female,Highly Likely,562
MA,KS,Midwest,65+,80-84,Hispanic,Male,Highly Likely,66
MA,KS,Midwest,65+,80-84,Hispanic,Female,Highly Likely,39
MA,KS,Midwest,65+,80-84,Asian,Male,Highly Likely,134
MA,KS,Midwest,65+,80-84,Asian,Female,Highly Likely,114
MA,KS,Midwest,65+,80-84,Other,Male,Highly Likely,203
MA,KS,Midwest,65+,80-84,Other,Female,Highly Likely,272
MA,KS,Midwest,65+,80-84,AI/AN,Male,Highly Likely,
MA,KS,Midwest,65+,80-84,AI/AN,Female,Highly Likely,
MA,KS,Midwest,65+,85+,White,Male,Highly Likely,4745
MA,KS,Midwest,65+,85+,White,Female,Highly Likely,7310
MA,KS,Midwest,65+,85+,Black,Male,Highly Likely,275
MA,KS,Midwest,65+,85+,Black,Female,Highly Likely,616
MA,KS,Midwest,65+,85+,Hispanic,Male,Highly Likely,15
MA,KS,Midwest,65+,85+,Hispanic,Female,Highly Likely,23
MA,KS,Midwest,65+,85+,Asian,Male,Highly Likely,84
MA,KS,Midwest,65+,85+,Asian,Female,Highly Likely,75
MA,KS,Midwest,65+,85+,Other,Male,Highly Likely,205
MA,KS,Midwest,65+,85+,Other,Female,Highly Likely,298
MA,KS,Midwest,65+,85+,AI/AN,Male,Highly Likely,
MA,KS,Midwest,65+,85+,AI/AN,Female,Highly Likely,
MA,KY,South,0-64,<65,White,Male,Highly Likely,28464
MA,KY,South,0-64,<65,White,Female,Highly Likely,29689
MA,KY,South,0-64,<65,Black,Male,Highly Likely,3220
MA,KY,South,0-64,<65,Black,Female,Highly Likely,4279
MA,KY,South,0-64,<65,Hispanic,Male,Highly Likely,85
MA,KY,South,0-64,<65,Hispanic,Female,Highly Likely,49
MA,KY,South,0-64,<65,Asian,Male,Highly Likely,73
MA,KY,South,0-64,<65,Asian,Female,Highly Likely,87
MA,KY,South,0-64,<65,Other,Male,Highly Likely,248
MA,KY,South,0-64,<65,Other,Female,Highly Likely,460
MA,KY,South,0-64,<65,AI/AN,Male,Highly Likely,31
MA,KY,South,0-64,<65,AI/AN,Female,Highly Likely,30
MA,KY,South,65+,65-69,White,Male,Highly Likely,30495
MA,KY,South,65+,65-69,White,Female,Highly Likely,38648
MA,KY,South,65+,65-69,Black,Male,Highly Likely,2840
MA,KY,South,65+,65-69,Black,Female,Highly Likely,4044
MA,KY,South,65+,65-69,Hispanic,Male,Highly Likely,56
MA,KY,South,65+,65-69,Hispanic,Female,Highly Likely,87
MA,KY,South,65+,65-69,Asian,Male,Highly Likely,117
MA,KY,South,65+,65-69,Asian,Female,Highly Likely,204
MA,KY,South,65+,65-69,Other,Male,Highly Likely,220
MA,KY,South,65+,65-69,Other,Female,Highly Likely,323
MA,KY,South,65+,65-69,AI/AN,Male,Highly Likely,
MA,KY,South,65+,65-69,AI/AN,Female,Highly Likely,
MA,KY,South,65+,70-74,White,Male,Highly Likely,31862
MA,KY,South,65+,70-74,White,Female,Highly Likely,43442
MA,KY,South,65+,70-74,Black,Male,Highly Likely,2402
MA,KY,South,65+,70-74,Black,Female,Highly Likely,3660
MA,KY,South,65+,70-74,Hispanic,Male,Highly Likely,124
MA,KY,South,65+,70-74,Hispanic,Female,Highly Likely,82
MA,KY,South,65+,70-74,Asian,Male,Highly Likely,154
MA,KY,South,65+,70-74,Asian,Female,Highly Likely,222
MA,KY,South,65+,70-74,Other,Male,Highly Likely,224
MA,KY,South,65+,70-74,Other,Female,Highly Likely,289
MA,KY,South,65+,70-74,AI/AN,Male,Highly Likely,
MA,KY,South,65+,70-74,AI/AN,Female,Highly Likely,
MA,KY,South,65+,75-79,White,Male,Highly Likely,23774
MA,KY,South,65+,75-79,White,Female,Highly Likely,31001
MA,KY,South,65+,75-79,Black,Male,Highly Likely,1308
MA,KY,South,65+,75-79,Black,Female,Highly Likely,2153
MA,KY,South,65+,75-79,Hispanic,Male,Highly Likely,134
MA,KY,South,65+,75-79,Hispanic,Female,Highly Likely,76
MA,KY,South,65+,75-79,Asian,Male,Highly Likely,109
MA,KY,South,65+,75-79,Asian,Female,Highly Likely,137
MA,KY,South,65+,75-79,Other,Male,Highly Likely,129
MA,KY,South,65+,75-79,Other,Female,Highly Likely,180
MA,KY,South,65+,75-79,AI/AN,Male,Highly Likely,
MA,KY,South,65+,75-79,AI/AN,Female,Highly Likely,
MA,KY,South,65+,80-84,White,Male,Highly Likely,14018
MA,KY,South,65+,80-84,White,Female,Highly Likely,19121
MA,KY,South,65+,80-84,Black,Male,Highly Likely,757
MA,KY,South,65+,80-84,Black,Female,Highly Likely,1380
MA,KY,South,65+,80-84,Hispanic,Male,Highly Likely,64
MA,KY,South,65+,80-84,Hispanic,Female,Highly Likely,57
MA,KY,South,65+,80-84,Asian,Male,Highly Likely,61
MA,KY,South,65+,80-84,Asian,Female,Highly Likely,91
MA,KY,South,65+,80-84,Other,Male,Highly Likely,85
MA,KY,South,65+,80-84,Other,Female,Highly Likely,88
MA,KY,South,65+,80-84,AI/AN,Male,Highly Likely,
MA,KY,South,65+,80-84,AI/AN,Female,Highly Likely,
MA,KY,South,65+,85+,White,Male,Highly Likely,9458
MA,KY,South,65+,85+,White,Female,Highly Likely,16502
MA,KY,South,65+,85+,Black,Male,Highly Likely,508
MA,KY,South,65+,85+,Black,Female,Highly Likely,1291
MA,KY,South,65+,85+,Hispanic,Male,Highly Likely,13
MA,KY,South,65+,85+,Hispanic,Female,Highly Likely,24
MA,KY,South,65+,85+,Asian,Male,Highly Likely,40
MA,KY,South,65+,85+,Asian,Female,Highly Likely,53
MA,KY,South,65+,85+,Other,Male,Highly Likely,50
MA,KY,South,65+,85+,Other,Female,Highly Likely,82
MA,KY,South,65+,85+,AI/AN,Male,Highly Likely,
MA,KY,South,65+,85+,AI/AN,Female,Highly Likely,
MA,LA,South,0-64,<65,White,Male,Highly Likely,16259
MA,LA,South,0-64,<65,White,Female,Highly Likely,14890
MA,LA,South,0-64,<65,Black,Male,Highly Likely,14043
MA,LA,South,0-64,<65,Black,Female,Highly Likely,17044
MA,LA,South,0-64,<65,Hispanic,Male,Highly Likely,94
MA,LA,South,0-64,<65,Hispanic,Female,Highly Likely,49
MA,LA,South,0-64,<65,Asian,Male,Highly Likely,143
MA,LA,South,0-64,<65,Asian,Female,Highly Likely,106
MA,LA,South,0-64,<65,Other,Male,Highly Likely,722
MA,LA,South,0-64,<65,Other,Female,Highly Likely,828
MA,LA,South,0-64,<65,AI/AN,Male,Highly Likely,66
MA,LA,South,0-64,<65,AI/AN,Female,Highly Likely,61
MA,LA,South,65+,65-69,White,Male,Highly Likely,21492
MA,LA,South,65+,65-69,White,Female,Highly Likely,24787
MA,LA,South,65+,65-69,Black,Male,Highly Likely,12434
MA,LA,South,65+,65-69,Black,Female,Highly Likely,16604
MA,LA,South,65+,65-69,Hispanic,Male,Highly Likely,120
MA,LA,South,65+,65-69,Hispanic,Female,Highly Likely,97
MA,LA,South,65+,65-69,Asian,Male,Highly Likely,486
MA,LA,South,65+,65-69,Asian,Female,Highly Likely,596
MA,LA,South,65+,65-69,Other,Male,Highly Likely,1098
MA,LA,South,65+,65-69,Other,Female,Highly Likely,1344
MA,LA,South,65+,65-69,AI/AN,Male,Highly Likely,28
MA,LA,South,65+,65-69,AI/AN,Female,Highly Likely,20
MA,LA,South,65+,70-74,White,Male,Highly Likely,24201
MA,LA,South,65+,70-74,White,Female,Highly Likely,29689
MA,LA,South,65+,70-74,Black,Male,Highly Likely,11330
MA,LA,South,65+,70-74,Black,Female,Highly Likely,16361
MA,LA,South,65+,70-74,Hispanic,Male,Highly Likely,172
MA,LA,South,65+,70-74,Hispanic,Female,Highly Likely,151
MA,LA,South,65+,70-74,Asian,Male,Highly Likely,529
MA,LA,South,65+,70-74,Asian,Female,Highly Likely,547
MA,LA,South,65+,70-74,Other,Male,Highly Likely,1271
MA,LA,South,65+,70-74,Other,Female,Highly Likely,1488
MA,LA,South,65+,70-74,AI/AN,Male,Highly Likely,33
MA,LA,South,65+,70-74,AI/AN,Female,Highly Likely,40
MA,LA,South,65+,75-79,White,Male,Highly Likely,18373
